ID,SMILES,Gen,FuncGroup,Formula,SAScore,MolWt,LogP,LipinskiViolations,QEDViolations,GhoseViolations,VeberViolations,REOSViolations,RuleOf3Violations,HDonors,HAcceptors,RotBonds,NumAtoms,MolarRefractivity,TPSA,FormalCharge,NumHeavyAtoms,NumRings,PAINSFilter,BRENKFilter,BRENKMatches,MinBindingEnergy,AvgBindingEnergy,SynthSuccessProb,RetroSolved,RetroPrecursors,RetroSteps,image_path
1349407,Cc1cc(C)c(Nc2ccc(C(F)(F)F)nn2)cc1NC(=O)NCc1cccc(-c2nn[nH]n2)c1,9.0,Amine,C22H20F3N9O,2.7,483.2,4.4,0.0,2.0,1.0,0.0,0.0,5.0,4.0,7.0,6.0,35.0,121.7,133.4,0.0,35.0,4.0,True,True,,-9.4,-8.2,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1349407.png
1346436,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCN(C(=O)Nc3nn[nH]n3)CC2)c1,7.0,Amine,C23H25N13O3,2.8,531.2,0.7,1.0,2.0,2.0,1.0,1.0,4.0,5.0,10.0,6.0,39.0,137.5,202.7,0.0,39.0,5.0,True,True,,-9.4,-8.5,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1346436.png
1352033,O=C(Nc1cccc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C22H17N11O2,2.4,467.2,2.9,0.0,2.0,0.0,1.0,0.0,4.0,5.0,8.0,6.0,35.0,126.3,179.2,0.0,35.0,5.0,True,True,,-9.4,-8.4,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1352033.png
1342186,Cc1ccc(C(=O)NCC(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)cc1NC(=O)c1ccco1,4.0,,C21H23N9O5,2.5,481.2,0.5,0.0,2.0,1.0,1.0,0.0,4.0,4.0,8.0,6.0,35.0,121.5,178.4,0.0,35.0,4.0,True,True,,-9.4,-8.5,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1342186.png
1347694,Cc1ccc(-c2ccc(C(=O)NC(=O)NCC(=O)Nc3nn[nH]n3)cc2)cc1Nc1cccc(-c2nn[nH]n2)c1,8.0,Amine,C25H22N12O3,2.8,538.2,2.2,2.0,3.0,2.0,1.0,2.0,4.0,6.0,10.0,8.0,40.0,143.2,208.2,0.0,40.0,5.0,True,True,,-9.4,-8.5,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1347694.png
1344588,O=C(Nc1cccc(S(=O)(=O)c2cccc(-n3nnnc3C3CC3)c2)c1)c1cccc(-c2nn[nH]n2)c1,6.0,,C24H19N9O3S,2.7,513.1,2.8,1.0,2.0,2.0,1.0,1.0,3.0,2.0,10.0,7.0,37.0,130.6,161.3,0.0,37.0,6.0,True,True,,-9.4,-9.0,0.952,True,4.0,7.0,z_tmp/DSX_Strctures/1344588.png
1351226,O=C(Nc1cc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)cc(N2CCOCC2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,Amine,C31H26N10O2,2.8,570.2,4.5,1.0,2.0,2.0,1.0,1.0,4.0,3.0,9.0,7.0,43.0,161.1,150.5,0.0,43.0,7.0,True,True,,-9.4,-8.9,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351226.png
1347732,O=C(NCc1nn[nH]n1)c1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,8.0,,C23H18N10O2,2.5,466.2,2.2,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,7.0,35.0,124.8,167.1,0.0,35.0,5.0,True,True,,-9.4,-8.6,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1347732.png
1351237,O=C(Nc1ccc(-c2cccc(-n3cnnn3)c2)cc1)Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1,10.0,,C29H22N10O2,2.7,542.2,5.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,8.0,7.0,41.0,153.4,155.4,0.0,41.0,6.0,True,True,,-9.4,-8.6,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351237.png
1351235,O=C(Nc1cc(C(=O)Nc2cn[nH]n2)ccn1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,,C22H16N10O2,2.7,452.1,2.6,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,6.0,34.0,121.6,167.1,0.0,34.0,5.0,True,True,,-9.4,-8.8,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351235.png
1351234,O=C(Nc1ccc(-c2cccc(-n3cnnn3)c2)cc1)Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1,10.0,,C28H21N11O2,2.6,543.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,41.0,151.2,168.3,0.0,41.0,6.0,True,True,,-9.4,-8.7,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1351234.png
1351566,O=C(Nc1nn[nH]n1)Oc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1,10.0,,C16H12N10O3,2.6,392.1,1.2,0.0,1.0,0.0,1.0,0.0,4.0,4.0,9.0,5.0,29.0,97.8,176.4,0.0,29.0,4.0,True,True,,-9.4,-8.7,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1351566.png
1351605,O=C(Nc1cccc(-c2cccc(S(=O)(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1nn[nH]n1,10.0,,C21H16N10O3S,2.7,488.1,2.5,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,6.0,35.0,123.8,184.2,0.0,35.0,5.0,True,True,,-9.4,-9.1,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351605.png
1344840,O=C(Cc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)Nc1cncc(-c2nn[nH]n2)c1,6.0,,C22H17N11O2,2.7,467.2,1.9,0.0,2.0,0.0,1.0,0.0,4.0,4.0,9.0,7.0,35.0,123.8,180.0,0.0,35.0,5.0,True,True,,-9.4,-8.9,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1344840.png
1343088,O=C(NCc1cccc(-c2cccc(C(=O)Nc3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,5.0,,C29H22N10O2,2.6,542.2,3.9,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,41.0,150.2,167.1,0.0,41.0,6.0,True,True,,-9.4,-8.9,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1343088.png
1351341,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2cn[nH]n2)c1,10.0,,C28H21N9O,2.6,499.2,5.6,1.0,3.0,3.0,0.0,1.0,5.0,4.0,6.0,6.0,38.0,144.9,137.2,0.0,38.0,6.0,True,True,,-9.4,-8.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351341.png
1347609,O=C(NCc1cccc(-c2nn[nH]n2)c1)NC(=O)c1cccc(Nc2ccc(-c3nn[nH]n3)cc2)c1,8.0,Amine,C23H19N11O2,2.6,481.2,2.4,0.0,2.0,1.0,1.0,0.0,4.0,5.0,9.0,7.0,36.0,128.7,179.1,0.0,36.0,5.0,True,True,,-9.4,-8.4,0.963,True,3.0,5.0,z_tmp/DSX_Strctures/1347609.png
1351435,O=C(Nc1cccc(-c2cccc(-n3cnnn3)c2)c1)Nc1cc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cnn1,10.0,,C26H19N13O2,2.9,545.2,3.2,2.0,3.0,2.0,1.0,2.0,5.0,4.0,11.0,7.0,41.0,146.8,194.1,0.0,41.0,6.0,True,True,,-9.4,-8.8,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1351435.png
1351492,O=C(Nc1ccc(-c2nn[nH]n2)cc1)Nc1cccc(-c2cccc(CNC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C29H23N11O2,2.6,557.2,4.3,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,8.0,42.0,154.9,179.1,0.0,42.0,6.0,True,True,,-9.4,-9.1,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1351492.png
1344660,O=C(Nc1cccc(C(=O)Nc2cccc(Cn3nnc4ccccc4c3=O)n2)c1)c1cccc(-n2cnnn2)c1,6.0,,C28H20N10O3,2.6,544.2,2.7,2.0,3.0,2.0,1.0,2.0,3.0,2.0,11.0,7.0,41.0,148.6,162.5,0.0,41.0,6.0,True,True,,-9.4,-8.9,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1344660.png
1347696,O=C(Nc1cccc(Nc2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,8.0,Amine,C22H17N11O2,2.5,467.2,2.6,0.0,2.0,0.0,1.0,0.0,4.0,5.0,9.0,7.0,35.0,125.9,179.2,0.0,35.0,5.0,True,True,,-9.4,-8.6,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1347696.png
1352059,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1ccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)cc1,10.0,,C33H23N9O,2.5,561.2,6.3,2.0,3.0,3.0,0.0,2.0,4.0,3.0,7.0,7.0,43.0,163.5,138.0,0.0,43.0,7.0,True,True,,-9.4,-8.6,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1352059.png
1345055,COc1ccc(C(=O)NC(=O)Nc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,6.0,Amine,C23H19N11O3,2.6,497.2,2.8,0.0,2.0,2.0,1.0,0.0,4.0,5.0,10.0,7.0,37.0,132.0,188.4,0.0,37.0,5.0,True,True,,-9.4,-8.4,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1345055.png
1351286,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2cccc(N3CCNCC3)c2)c1,10.0,Amine,C30H28N8O,2.5,516.2,5.3,2.0,3.0,2.0,0.0,2.0,5.0,4.0,6.0,6.0,39.0,154.7,110.9,0.0,39.0,6.0,True,True,,-9.4,-8.9,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351286.png
1351320,O=C(Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(NC(=O)Nc3cn[nH]n3)c2)c1,10.0,,C29H23N11O2,2.7,557.2,5.6,3.0,4.0,3.0,1.0,3.0,5.0,6.0,7.0,7.0,42.0,158.6,178.3,0.0,42.0,6.0,True,True,,-9.4,-8.7,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1351320.png
1347627,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-n2ncnn2)c1,8.0,Amine,C24H21N11O2,2.8,495.2,2.5,0.0,2.0,2.0,1.0,0.0,4.0,4.0,10.0,7.0,37.0,132.9,168.3,0.0,37.0,5.0,True,True,,-9.4,-8.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347627.png
1344732,CC(C)Nc1ccc(C(=O)NCC(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)cc1NC(=O)c1ccco1,6.0,Amine,C23H28N10O5,2.8,524.2,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,9.0,8.0,38.0,135.5,190.5,0.0,38.0,4.0,True,True,,-9.4,-8.5,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1344732.png
1351482,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1ccc(C(=O)Nc2cn[nH]n2)cn1,10.0,,C22H17N11O2,2.7,467.2,2.9,0.0,2.0,0.0,1.0,0.0,4.0,5.0,8.0,6.0,35.0,126.3,179.1,0.0,35.0,5.0,True,True,,-9.4,-9.0,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351482.png
1351504,O=C(Nc1ccc(-n2cnnn2)cc1)Nc1cncc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C27H20N12O2,2.7,544.2,3.8,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,41.0,149.0,181.2,0.0,41.0,6.0,True,True,,-9.4,-8.6,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1351504.png
1344809,O=C(CNC(=O)c1ncoc1-c1ccc(F)cc1)Nc1cccc(-c2cccc(CNC(=O)c3cccc(-n4cnnn4)c3)c2)c1,6.0,Halogen,C33H25FN8O4,2.8,616.2,4.4,1.0,2.0,2.0,1.0,2.0,4.0,3.0,9.0,10.0,46.0,165.1,156.9,0.0,46.0,6.0,True,True,,-9.4,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1344809.png
1344808,Cc1ccc(C(=O)NC(=O)NCc2cccc(-n3cnnn3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,6.0,Amine,C24H21N11O2,2.6,495.2,2.5,0.0,2.0,2.0,1.0,0.0,4.0,4.0,10.0,7.0,37.0,132.9,168.3,0.0,37.0,5.0,True,True,,-9.4,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1344808.png
1347562,O=C(Nc1cncc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-n2cnnn2)c1,8.0,,C21H15N11O2,2.6,453.1,1.7,0.0,2.0,0.0,1.0,0.0,3.0,3.0,10.0,6.0,34.0,118.9,169.1,0.0,34.0,5.0,True,True,,-9.4,-8.7,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347562.png
1347535,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCOc3ccccc3C2=O)n1,8.0,,C25H22N8O4,2.8,498.2,2.2,0.0,2.0,2.0,1.0,0.0,3.0,3.0,8.0,5.0,37.0,131.9,155.1,0.0,37.0,5.0,True,True,,-9.4,-8.9,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1347535.png
1351384,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1ccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)cc1,10.0,,C28H20N10O2,2.5,528.2,4.2,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,40.0,147.0,167.1,0.0,40.0,6.0,True,True,,-9.4,-8.2,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1351384.png
1346322,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCN(C(=O)CNC(=O)c3ncoc3-c3ccc(F)cc3)CC2)n1,7.0,Halogen,C32H30FN11O5,3.1,667.2,2.1,2.0,3.0,2.0,1.0,3.0,4.0,4.0,11.0,9.0,49.0,171.3,204.2,0.0,49.0,6.0,True,True,,-9.4,-8.5,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1346322.png
1352053,O=C(Nc1cc(-c2cccc(CNC(=O)c3cccc(-c4nn[nH]n4)c3)c2)ccn1)Nc1nn[nH]n1,10.0,,C22H18N12O2,2.7,482.2,2.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,9.0,7.0,36.0,127.3,192.0,0.0,36.0,5.0,True,True,,-9.4,-8.8,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1352053.png
1349542,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C21H16N10O,2.4,424.2,3.4,0.0,2.0,0.0,1.0,0.0,5.0,4.0,7.0,5.0,32.0,117.3,150.1,0.0,32.0,5.0,True,True,,-9.4,-8.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349542.png
1349538,O=C(Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)c1ccnc(-n2cnnn2)c1,9.0,,C22H16N10O2,2.7,452.1,2.3,0.0,2.0,0.0,1.0,0.0,3.0,3.0,9.0,6.0,34.0,121.1,156.3,0.0,34.0,5.0,True,True,,-9.4,-8.7,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349538.png
1349445,O=C(Nc1cncc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,9.0,,C22H16N10O2,2.7,452.1,2.6,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,6.0,34.0,121.6,167.1,0.0,34.0,5.0,True,True,,-9.4,-8.9,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1349445.png
1351335,O=C(Cc1cccc(-c2nn[nH]n2)c1)Nc1cccc(-c2cccc(NC(=O)Nc3cn[nH]n3)c2)c1,10.0,,C24H20N10O2,2.6,480.2,3.5,0.0,2.0,2.0,1.0,0.0,5.0,5.0,7.0,7.0,36.0,132.8,166.3,0.0,36.0,5.0,True,True,,-9.4,-8.6,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351335.png
1347571,O=C(NCc1cccc(-c2nn[nH]n2)c1)c1cccc(-c2cccc(C(=O)Nc3nc[nH]n3)c2)c1,8.0,,C24H19N9O2,2.7,465.2,2.8,0.0,2.0,0.0,1.0,0.0,4.0,4.0,7.0,7.0,35.0,127.0,154.2,0.0,35.0,5.0,True,True,,-9.4,-8.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1347571.png
1344730,O=C(Cc1cccc(-c2ccc(C(=O)Nc3nn[nH]n3)cc2)c1)Nc1cccc(-n2cnnn2)c1,6.0,,C23H18N10O2,2.5,466.2,2.3,0.0,2.0,0.0,1.0,0.0,3.0,3.0,9.0,7.0,35.0,125.5,156.3,0.0,35.0,5.0,True,True,,-9.4,-8.2,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1344730.png
1344767,Cc1ccc(C(=O)COc2cccc(N(C)C(=O)CNC(=O)c3ncoc3-c3cccc(F)c3)c2)nc1,6.0,Halogen,C27H23FN4O5,2.8,502.2,3.8,1.0,2.0,2.0,0.0,2.0,4.0,1.0,7.0,9.0,37.0,132.9,114.6,0.0,37.0,4.0,True,True,,-9.4,-8.2,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1344767.png
1344463,O=C(NCc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-n3cnnn3)c2)c1,6.0,,C29H22N10O2,2.6,542.2,3.7,1.0,2.0,2.0,1.0,1.0,4.0,3.0,9.0,8.0,41.0,149.8,156.3,0.0,41.0,6.0,True,True,,-9.4,-8.9,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1344463.png
1348042,Cc1ccc(C(=O)NC(=O)NCc2cccc(-n3cnnn3)c2)cc1Nc1ccc(C(F)(F)F)nn1,8.0,Amine,C22H18F3N9O2,2.7,497.2,3.2,0.0,2.0,1.0,0.0,0.0,4.0,3.0,9.0,6.0,36.0,120.4,139.6,0.0,36.0,4.0,True,True,,-9.4,-8.2,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1348042.png
1344545,Cc1ccc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1NC(=O)c1cccc(-n2cnnn2)c1,6.0,,C24H20N10O2,2.5,480.2,2.3,0.0,2.0,1.0,1.0,0.0,3.0,3.0,9.0,7.0,36.0,129.1,156.3,0.0,36.0,5.0,True,True,,-9.4,-8.7,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1344545.png
1347910,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(-c2cccc(-c3nn[nH]n3)c2)n1,8.0,,C23H19N11O2,2.7,481.2,2.1,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,6.0,36.0,126.9,180.0,0.0,36.0,5.0,True,True,,-9.4,-9.0,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347910.png
1347905,O=C(NCc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,8.0,,C29H22N10O2,2.6,542.2,3.9,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,41.0,150.2,167.1,0.0,41.0,6.0,True,True,,-9.4,-9.1,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1347905.png
1347861,O=C(Cc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)Nc1cccc(-c2nnn[nH]2)c1,8.0,,C23H18N10O2,2.6,466.2,2.5,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,7.0,35.0,126.0,167.1,0.0,35.0,5.0,True,True,,-9.4,-9.0,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1347861.png
1349738,O=C(NCc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C28H22N10O,2.5,514.2,4.7,1.0,2.0,2.0,1.0,1.0,5.0,4.0,7.0,7.0,39.0,146.0,150.1,0.0,39.0,6.0,True,True,,-9.4,-8.7,0.963,True,3.0,5.0,z_tmp/DSX_Strctures/1349738.png
1349396,O=C(Nc1cccc(-c2cccc(C(=O)Nc3cc[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C24H19N9O2,2.7,465.2,4.2,0.0,2.0,1.0,1.0,0.0,5.0,5.0,6.0,6.0,35.0,130.7,153.4,0.0,35.0,5.0,True,True,,-9.4,-8.2,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349396.png
1349393,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1,9.0,,C23H17N9O2,2.5,451.2,3.2,0.0,2.0,0.0,1.0,0.0,5.0,4.0,7.0,6.0,34.0,123.8,154.2,0.0,34.0,5.0,True,True,,-9.4,-8.7,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1349393.png
1347853,O=C(Cc1ccc(-c2cccc(CNC(=O)c3cc(-c4nn[nH]n4)ccn3)c2)cc1)Nc1cccc(-n2cnnn2)c1,8.0,,C29H23N11O2,2.7,557.2,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,10.0,9.0,42.0,151.9,169.1,0.0,42.0,6.0,True,True,,-9.4,-8.7,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1347853.png
1350142,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(Nc2nn[nH]n2)c1,9.0,Amine,C21H16N10O,2.5,424.2,3.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,8.0,6.0,32.0,116.9,150.1,0.0,32.0,5.0,True,True,,-9.4,-8.4,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1350142.png
1347066,Cc1ccc(C(=O)NCC(=O)N2CCN(C(=O)Nc3cccc(-c4nn[nH]n4)c3)CC2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C29H29N13O3,2.8,607.3,2.2,1.0,2.0,2.0,1.0,1.0,4.0,5.0,10.0,8.0,45.0,163.2,202.7,0.0,45.0,6.0,True,True,,-9.4,-8.9,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1347066.png
1351718,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,10.0,,C33H23N9O,2.5,561.2,6.3,2.0,3.0,3.0,0.0,2.0,4.0,3.0,7.0,7.0,43.0,163.5,138.0,0.0,43.0,7.0,True,True,,-9.4,-8.9,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1351718.png
1350094,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc2c(c1)NC(=O)C2,9.0,Amine,C25H22N8O3,2.6,482.2,3.1,0.0,2.0,2.0,1.0,0.0,5.0,5.0,7.0,6.0,36.0,132.6,153.8,0.0,36.0,5.0,True,True,,-9.4,-8.5,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1350094.png
1350134,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1ccnc(NC(=O)c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C21H15N11O2,2.5,453.1,1.9,0.0,2.0,0.0,1.0,0.0,4.0,4.0,9.0,6.0,34.0,119.4,180.0,0.0,34.0,5.0,True,True,,-9.4,-8.7,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1350134.png
1347995,COc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc(-c2nn[nH]n2)cc1,8.0,Amine,C24H21N11O3,2.6,511.2,2.4,1.0,2.0,2.0,1.0,1.0,4.0,5.0,10.0,8.0,38.0,135.2,188.4,0.0,38.0,5.0,True,True,,-9.4,-8.4,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347995.png
1344713,O=C(Cc1ccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,6.0,,C23H18N10O2,2.5,466.2,2.5,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,7.0,35.0,126.0,167.1,0.0,35.0,5.0,True,True,,-9.4,-8.5,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1344713.png
1344971,O=C(Cc1ccc(NC(=O)c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,6.0,,C29H22N10O2,2.5,542.2,4.1,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,41.0,151.4,167.1,0.0,41.0,6.0,True,True,,-9.4,-8.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344971.png
1349788,O=C(NCc1cccc(-c2cccc(NC(=O)Nc3cccc(-c4nn[nH]n4)n3)c2)c1)Nc1cn[nH]n1,9.0,,C23H20N12O2,2.8,496.2,3.0,1.0,3.0,2.0,1.0,1.0,5.0,6.0,8.0,7.0,37.0,134.2,191.2,0.0,37.0,5.0,True,True,,-9.4,-9.1,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1349788.png
1346660,O=C(NCc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,7.0,,C28H21N9O,2.5,499.2,4.3,0.0,2.0,2.0,0.0,0.0,4.0,3.0,7.0,7.0,38.0,141.3,138.0,0.0,38.0,6.0,True,True,,-9.4,-8.9,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1346660.png
1346652,Cc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccc(C(F)(F)F)nn3)cc2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C29H24F3N9O2,2.8,587.2,4.4,1.0,2.0,2.0,1.0,2.0,5.0,4.0,8.0,9.0,43.0,150.7,150.5,0.0,43.0,5.0,True,True,,-9.4,-8.8,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346652.png
1351897,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1ccc(F)cc1,10.0,Halogen,C26H18FN5O,2.1,435.1,5.6,1.0,3.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,33.0,124.8,83.6,0.0,33.0,5.0,True,True,,-9.4,-8.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351897.png
